,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_model__degree,param_model__kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.19336597124735513,0.04795606931050619,0.5025523226135783,0.5208014293006636,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.4946401225114854,0.5321592649310873,0.503062787136294,0.5172281776416539,0.5099540581929556,0.5130168453292496,0.00989769828405574,0.002876764755777034,0.0062622992069348215,0.008213166365341572
1,0.21291565895080566,0.04559906323750814,0.5319040326697295,0.5876722817764165,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5176110260336907,0.5934150076569679,0.5245022970903522,0.5926493108728943,0.5535987748851455,0.5769525267993875,0.01606478634069366,0.00033458377854876485,0.015596341110211536,0.007586454286728853
2,0.22357821464538574,0.04631559054056803,0.5222052067381316,0.6046452271567127,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.5245022970903522,0.6171516079632465,0.5114854517611026,0.6049004594180705,0.5306278713629403,0.5918836140888208,0.014513599531582183,0.000605404329710969,0.007981876350746259,0.0103171939415047
3,0.23646767934163412,0.04688215255737305,0.5306278713629403,0.6310617662072486,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5237366003062787,0.6385911179173047,0.5168453292496171,0.6385911179173047,0.5513016845329249,0.6160030627871363,0.011356195861307745,0.00027283135751081025,0.01488684693355558,0.010648111304238426
4,0.24205931027730307,0.0463560422261556,0.5219499744767738,0.6426748340990301,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",4,0.5068912710566615,0.6519908116385911,0.5199081163859112,0.6454823889739663,0.5390505359877489,0.6305513016845329,0.016356893850981637,0.0003727606858428706,0.013208115398607077,0.008974962211596344
0,0.19031310081481934,0.045449256896972656,0.49642674834099026,0.5237366003062788,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.5022970903522205,0.5156967840735069,0.4900459418070444,0.5290964777947933,0.49693721286370596,0.526416539050536,0.0036332703409468893,0.0002992159816840942,0.005014518301273206,0.005789329363049376
1,0.20452753702799478,0.04544838269551595,0.5265441551812149,0.5865237366003063,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5298621745788668,0.5918836140888208,0.5290964777947933,0.582312404287902,0.5206738131699847,0.585375191424196,0.011254780189599885,0.00041000520470908753,0.004162712207835633,0.0039909381753731295
2,0.2210392951965332,0.047620693842569985,0.5127616130678918,0.6042623787646758,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.5153139356814701,0.6060490045941807,0.5183767228177641,0.5957120980091883,0.5045941807044411,0.6110260336906586,0.010789707659168502,0.0011135461733334825,0.005909054059617245,0.006378253700663526
3,0.22709202766418457,0.046878655751546226,0.5219499744767738,0.6328483920367535,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5199081163859112,0.6324655436447167,0.5344563552833078,0.6343797856049005,0.5114854517611026,0.6316998468606432,0.004433801237256988,0.0005266097527683207,0.009488325827177698,0.0011270751488422588
4,0.23712579409281412,0.046194235483805336,0.5155691679428279,0.6431852986217458,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",3,0.5145482388973966,0.6416539050535988,0.5168453292496171,0.6431852986217458,0.5153139356814701,0.6447166921898928,0.004701733254517615,0.0002981093811957634,0.0009549916760525479,0.0012503776124467537
0,0.1966837247212728,0.04761656125386556,0.5,0.523353751914242,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.5038284839203675,0.5191424196018377,0.49387442572741197,0.52947932618683,0.5022970903522205,0.5214395099540582,0.012022157200932117,0.0005883025449178275,0.004376321643563586,0.004431790544712942
1,0.1995999018351237,0.045241355895996094,0.5334354262378764,0.5858856559469117,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5505359877488515,0.5781010719754976,0.5222052067381318,0.5857580398162328,0.5275650842266463,0.5937978560490046,0.012179667277779518,0.0008403892261265029,0.012288313544880771,0.0064088205867737415
2,0.20533029238382974,0.04711627960205078,0.5222052067381316,0.6006891271056661,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.5245022970903522,0.5964777947932619,0.5168453292496171,0.6045176110260337,0.5252679938744257,0.6010719754977029,0.006807337528414729,0.0023594991299189716,0.003802875044857416,0.003293386396264407
3,0.24434471130371094,0.047816832860310875,0.5262889229198571,0.6328483920367535,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5344563552833078,0.6244257274119449,0.5214395099540582,0.6324655436447167,0.5229709035222052,0.6416539050535988,0.01652374470998434,0.0012529357407040024,0.005808987583839228,0.007038582048564387
4,0.24723569552103677,0.04667798678080241,0.5224604389994896,0.642930066360388,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",3,0.5260336906584993,0.6339969372128637,0.5191424196018377,0.6443338437978561,0.5222052067381318,0.650459418070444,0.010471559484850297,0.0004805627687545156,0.0028191324699303787,0.006793686398267573
0,0.19144495328267416,0.046206394831339516,0.5040837161817254,0.5211842776927004,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.5091883614088821,0.5252679938744257,0.5099540581929556,0.5145482388973966,0.49310872894333846,0.5237366003062787,0.008492476829785532,0.0007415064231454865,0.007766781038643663,0.0047338532391504075
1,0.214508056640625,0.04618970553080241,0.5339458907605921,0.588565594691169,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5375191424196019,0.5815467075038285,0.5298621745788668,0.5892036753445635,0.5344563552833078,0.5949464012251149,0.003920403690989514,0.0009781368412204883,0.003146714651847375,0.005488977327107333
2,0.2123560110727946,0.050969839096069336,0.5163348647269014,0.6051556916794283,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.5222052067381318,0.5976263399693721,0.5122511485451761,0.6075803981623277,0.5145482388973966,0.610260336906585,0.009513133201412475,0.007676204521599981,0.004255572230866059,0.005435308687862913
3,0.23220396041870117,0.04688398043314616,0.5181214905564063,0.6320826952526799,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",3,0.5229709035222052,0.6267228177641654,0.5214395099540582,0.6244257274119449,0.5099540581929556,0.6450995405819295,0.01203039011849565,0.0002576268641919019,0.005808987583839228,0.009251949443793678
4,0.23625795046488443,0.04654359817504883,0.5199081163859112,0.6445890760592139,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",2,0.5313935681470138,0.639739663093415,0.5206738131699847,0.6443338437978561,0.5076569678407351,0.6496937212863706,0.001992151064476207,6.246415104856895e-05,0.00970554024595789,0.004067732886806844
0,0.1925929387410482,0.04597115516662598,0.5,0.5204185809086269,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.5199081163859112,0.5195252679938744,0.49693721286370596,0.5252679938744257,0.4831546707503829,0.5164624808575804,0.004206929282982644,0.0006066550321152124,0.01516002287383102,0.0036499105783754514
1,0.20473535855611166,0.04567146301269531,0.529351710056151,0.5874170495150587,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5482388973966309,0.5842266462480857,0.5260336906584993,0.583843797856049,0.5137825421133231,0.5941807044410413,0.010830553270062096,0.0007024551267597515,0.014261066916486974,0.004785179494449372
2,0.21374972661336264,0.0456551710764567,0.5150587034201123,0.6050280755487494,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.5375191424196019,0.5987748851454824,0.5038284839203675,0.6056661562021439,0.5038284839203675,0.6106431852986217,0.006647545413758215,0.0002612586346428117,0.015881928724965872,0.004866175590846753
3,0.22957237561543783,0.04699023564656576,0.520163348647269,0.630423685553854,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5428790199081164,0.6228943338437979,0.5099540581929556,0.6297856049004594,0.5076569678407351,0.6385911179173047,0.012280602248249036,0.00036178149470552506,0.016089757542087264,0.0064240494888479684
4,0.24004371960957846,0.04714369773864746,0.5188871873404799,0.6436957631444615,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",3,0.5375191424196019,0.6320826952526799,0.5107197549770292,0.6496937212863706,0.5084226646248086,0.6493108728943339,0.005614751734576474,0.0011823426298702537,0.013208115398607058,0.008213166365341565
0,0.19236318270365396,0.04558682441711426,0.5056151097498724,0.521694742215416,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.5099540581929556,0.5160796324655437,0.49617151607963245,0.526416539050536,0.5107197549770292,0.5225880551301685,0.008537044724169395,0.0002694620099111,0.006684941732367961,0.004267037646069537
1,0.2028354008992513,0.044983228047688804,0.5331801939765186,0.5880551301684533,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5290964777947933,0.5834609494640123,0.5306278713629403,0.5926493108728943,0.5398162327718223,0.5880551301684533,0.009961579268955092,0.00027088298289770774,0.0047338532391504075,0.0037511328373402153
2,0.2148900826772054,0.04706796010335287,0.5132720775906076,0.6047728432873914,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.5290964777947933,0.5976263399693721,0.5076569678407351,0.614854517611026,0.503062787136294,0.6018376722817764,0.005678287960381979,0.0009652088972666786,0.011345641026489474,0.007333209749136642
3,0.23238865534464517,0.04736169179280599,0.5196528841245533,0.6348902501276161,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",3,0.5229709035222052,0.6347626339969372,0.5130168453292496,0.6408882082695253,0.5229709035222052,0.6290199081163859,0.006452881081290789,0.00041979684418689894,0.00469238803237627,0.004846053482911604
4,0.22977646191914877,0.046838601430257164,0.5209290454313424,0.644461459928535,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",2,0.5153139356814701,0.6408882082695253,0.5191424196018377,0.6535222052067381,0.5283307810107197,0.6389739663093414,0.005937012286634736,0.0005679949357005908,0.005462208922672966,0.006454399497908001
0,0.2040433088938395,0.04594890276590983,0.4982133741704951,0.5195252679938744,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.4992343032159265,0.5195252679938744,0.49617151607963245,0.5176110260336907,0.4992343032159265,0.5214395099540582,0.020003847306677598,0.0009745931211632591,0.0014438117022696295,0.0015629720155584193
1,0.2058748404184977,0.04549392064412435,0.5290964777947932,0.5856304236855538,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5382848392036753,0.5792496171516079,0.5237366003062787,0.5903522205206738,0.5252679938744257,0.5872894333843798,0.004166876556507748,0.0004899816910283241,0.006527162762911911,0.004681964351159823
2,0.20803141593933105,0.04774634043375651,0.5117406840224604,0.605538540071465,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.5183767228177641,0.6018376722817764,0.5122511485451761,0.6033690658499234,0.5045941807044411,0.6114088820826953,0.0072011368422758935,0.002301883498089522,0.005638264939860757,0.004197775447523879
3,0.22950363159179688,0.04898397127787272,0.5229709035222051,0.6315722307299643,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5367534456355283,0.6297856049004594,0.5252679938744257,0.6324655436447167,0.5068912710566615,0.6324655436447167,0.007031951927364467,0.0010567266812669075,0.01229891148867458,0.0012633352394859389
4,0.24005707105000815,0.0468283494313558,0.5142930066360387,0.6449719244512506,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",3,0.5252679938744257,0.641271056661562,0.5153139356814701,0.6493108728943339,0.5022970903522205,0.6443338437978561,0.0019489808876320366,0.0001600195848204183,0.009405577219340624,0.003313107449144254
0,0.20228036244710287,0.04511864980061849,0.5020418580908627,0.5206738131699847,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.5091883614088821,0.5130168453292496,0.5038284839203675,0.5229709035222052,0.49310872894333846,0.5260336906584993,0.013940167870983185,0.0004424231900748245,0.006684941732367944,0.00555679965724279
1,0.20110273361206055,0.04619701703389486,0.5336906584992344,0.5915007656967841,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5535987748851455,0.5830781010719756,0.5306278713629403,0.5987748851454824,0.5168453292496171,0.5926493108728943,0.0033909406484142796,0.0005857346983012792,0.015160022873831062,0.006459443968781883
2,0.21715887387593588,0.047423998514811196,0.5150587034201123,0.6083460949464011,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.5214395099540582,0.6121745788667687,0.503062787136294,0.6075803981623277,0.5206738131699847,0.6052833078101072,0.014774581364141627,0.0021694949868825072,0.00848815168367325,0.0028649750281576833
3,0.23232881228129068,0.047756592432657875,0.5135273098519653,0.6359111791730475,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.5099540581929556,0.6336140888208269,0.5229709035222052,0.6359111791730475,0.5076569678407351,0.638208269525268,0.008894287375444884,0.000777797008581565,0.006743157127934094,0.0018755664186701304
4,0.23564831415812174,0.04682461420694987,0.5181214905564063,0.6456100051046452,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",2,0.5153139356814701,0.6450995405819295,0.5237366003062787,0.6485451761102603,0.5153139356814701,0.6431852986217458,0.0007969271528328625,0.0008089168516646734,0.003970482181241455,0.002217731903647611
0,0.19644498825073242,0.04607494672139486,0.4951505870342012,0.5191424196018376,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.49234303215926495,0.5356049004594181,0.49770290964777947,0.5187595712098009,0.49540581929555894,0.503062787136294,0.010758740209765064,0.0009206315881530034,0.0021955909308429243,0.01328802003189906
1,0.2002240022023519,0.04562664031982422,0.5252679938744258,0.5899693721286371,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5237366003062787,0.5903522205206738,0.5145482388973966,0.5918836140888208,0.5375191424196019,0.5876722817764165,0.003931124176858961,0.0011371909928328443,0.009440143955542083,0.001740451977665393
2,0.20596750577290854,0.045406341552734375,0.5186319550791221,0.6037519142419602,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.5176110260336907,0.599540581929556,0.5,0.607197549770291,0.5382848392036753,0.6045176110260337,0.001719849044824663,0.00032917401380162657,0.015646382974981204,0.0031724867010352095
3,0.22689072291056314,0.0506439208984375,0.5229709035222052,0.6336140888208269,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5298621745788668,0.6320826952526799,0.5061255742725881,0.6362940275650842,0.5329249617151608,0.6324655436447167,0.0027031060181680923,0.006026485404180044,0.011976894544818836,0.0019014375224287116
4,0.24520301818847656,0.04593904813130697,0.518631955079122,0.6448443083205717,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",4,0.5245022970903522,0.6439509954058193,0.5022970903522205,0.6466309341500766,0.5290964777947933,0.6439509954058193,0.01982515373876957,0.0008051231581735807,0.011701779873759756,0.0012633352394858866
0,0.1943546930948893,0.04664770762125651,0.4984686064318529,0.5204185809086269,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.5068912710566615,0.5130168453292496,0.49387442572741197,0.5225880551301685,0.4946401225114854,0.5256508422664625,0.015040080350599125,0.0011602893756602949,0.005963921105435377,0.0053811048091648985
1,0.19925467173258463,0.04611762364705404,0.5280755487493619,0.5881827462991321,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5298621745788668,0.5796324655436447,0.5275650842266463,0.5922664624808576,0.5267993874425727,0.5926493108728943,0.0026915244380440735,0.0018610380406976646,0.0013014342811620168,0.006047981424743648
2,0.2174650033315023,0.04575808842976888,0.5165900969882593,0.6034966819806025,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.5176110260336907,0.599540581929556,0.5160796324655437,0.6014548238897397,0.5160796324655437,0.6094946401225115,0.010024740150789004,0.0005516910556733564,0.0007219058511348148,0.004312594499416999
3,0.2293097178141276,0.046750148137410484,0.5224604389994895,0.6305513016845329,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5237366003062787,0.6286370597243491,0.5191424196018377,0.6313169984686064,0.5245022970903522,0.6316998468606432,0.009749491819345035,0.000772630474333092,0.0023669266195751938,0.0013625674134802711
4,0.24082430203755698,0.045845985412597656,0.5199081163859112,0.642930066360388,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",3,0.5214395099540582,0.6420367534456355,0.5099540581929556,0.6401225114854517,0.5283307810107197,0.6466309341500766,0.008863302386919006,0.0002065583864964623,0.00758001143691551,0.0027311044613364892
0,0.19258491198221842,0.04513303438822428,0.503318019397652,0.5214395099540582,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.5007656967840735,0.5130168453292496,0.5045941807044411,0.5283307810107197,0.5045941807044411,0.5229709035222052,0.0019282937039998575,0.0006022674586349617,0.0018047646278370629,0.006344973402070459
1,0.21083267529805502,0.045938332875569664,0.5298621745788669,0.5880551301684532,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5367534456355283,0.5784839203675345,0.5344563552833078,0.5803981623277182,0.5183767228177641,0.6052833078101072,0.008621323214231745,0.0005194943824379281,0.008175404480881554,0.01220720167796642
2,0.20349534352620444,0.045493761698404946,0.5227156712608473,0.6050280755487494,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",2,0.5344563552833078,0.6022205206738132,0.5153139356814701,0.5964777947932619,0.5183767228177641,0.6163859111791731,0.007428994334598438,0.00025613778426212587,0.008395550895047758,0.008366402962268385
3,0.23035764694213867,0.04680331548055013,0.517100561510975,0.6339969372128637,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.5344563552833078,0.6286370597243491,0.5168453292496171,0.6297856049004594,0.5,0.6435681470137825,0.007496498179900727,0.001026713679244823,0.01406790584943407,0.006784090791221027
4,0.2362652619679769,0.04620917638142904,0.5176110260336907,0.6458652373660031,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",3,0.5245022970903522,0.6458652373660031,0.5183767228177641,0.6393568147013783,0.5099540581929556,0.6523736600306279,0.007330628758932935,0.0011556497901569214,0.005963921105435393,0.0053141048528986806
0,0.187728484471639,0.047016302744547524,0.49923430321592654,0.5190148034711588,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.4946401225114854,0.5252679938744257,0.5045941807044411,0.5107197549770292,0.498468606431853,0.5210566615620215,0.01451427257505679,0.0021363327284777247,0.00409963716289155,0.006112266470050014
1,0.20321186383565268,0.045526345570882164,0.5354772843287391,0.5907350689127105,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5359877488514548,0.5895865237366003,0.5398162327718223,0.5911179173047473,0.5306278713629403,0.5915007656967841,0.001366129086987315,3.546235377318883e-05,0.003768459178211664,0.0008270470518642284
2,0.21267135938008627,0.04605515797932943,0.5196528841245533,0.6031138335885656,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.5214395099540582,0.5980091883614089,0.5199081163859112,0.6060490045941807,0.5176110260336907,0.6052833078101072,0.012280261900224443,0.0007799920163543883,0.0015733573259236633,0.003623039705609558
3,0.22747166951497397,0.04639967282613119,0.5206738131699846,0.6375701888718734,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5176110260336907,0.6297856049004594,0.5290964777947933,0.6424196018376723,0.5153139356814701,0.6405053598774885,0.004305549141875768,0.00022758751494392722,0.006029102506900336,0.005559729686266454
4,0.23676085472106934,0.04658047358194987,0.5171005615109749,0.6461204696273609,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",4,0.5038284839203675,0.6405053598774885,0.5252679938744257,0.6535222052067381,0.5222052067381318,0.6443338437978561,0.005254812778883159,0.00013524034562409416,0.009467706478300886,0.005462208922672966
0,0.18959379196166992,0.045300563176472984,0.49770290964777947,0.5195252679938743,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.49387442572741197,0.524885145482389,0.5107197549770292,0.5168453292496171,0.4885145482388974,0.5168453292496171,0.013206780962051183,0.0003587242028964171,0.009460823375625666,0.0037900057184577646
1,0.202726682027181,0.04522927602132162,0.5395610005104645,0.5833333333333334,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5467075038284839,0.5846094946401225,0.5444104134762634,0.5765696784073507,0.5275650842266463,0.5888208269525268,0.006926649094632286,0.0006653431267143588,0.00853407529213907,0.005082263336329702
2,0.2133793036142985,0.045658111572265625,0.5191424196018377,0.6082184788157222,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.5153139356814701,0.611791730474732,0.5245022970903522,0.6006891271056661,0.5176110260336907,0.6121745788667687,0.011623043796882167,0.0002807020105748207,0.003904302843486065,0.0053263493503596816
3,0.23410439491271973,0.047155300776163735,0.5227156712608474,0.63208269525268,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5267993874425727,0.6313169984686064,0.5313935681470138,0.6294027565084227,0.5099540581929556,0.6355283307810107,0.009720855678079504,0.0010622536618793566,0.009216676919483297,0.0025586954639820253
4,0.233413298924764,0.046267429987589516,0.5181214905564063,0.6484175599795814,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",4,0.5267993874425727,0.6519908116385911,0.5199081163859112,0.6454823889739663,0.5076569678407351,0.6477794793261868,0.016551331771448557,0.0009237439842823398,0.00791631568109789,0.0026950883208196595
0,0.1989447275797526,0.04633593559265137,0.5045941807044411,0.5218223583460949,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",5,0.498468606431853,0.5237366003062787,0.5176110260336907,0.5179938744257274,0.49770290964777947,0.5237366003062787,0.017026794045370216,0.00035923031907227683,0.009209606203506256,0.002707146941755516
1,0.2064837614695231,0.04648359616597494,0.531138335885656,0.5871618172537009,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.5375191424196019,0.586906584992343,0.5352220520673813,0.585375191424196,0.5206738131699847,0.5892036753445635,0.010423292566860563,0.0006932824288090388,0.007458723428383057,0.0015733573259236633
2,0.2168433666229248,0.04641000429789225,0.5081674323634507,0.6047728432873916,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.5076569678407351,0.6068147013782542,0.5061255742725881,0.6033690658499234,0.5107197549770292,0.6041347626339969,0.0058493520840225445,0.0008311389834834003,0.0019099833521051353,0.0014772635149043192
3,0.22488673528035483,0.04817469914754232,0.5178662582950485,0.6291475242470649,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",2,0.5245022970903522,0.6316998468606432,0.5091883614088821,0.6278713629402757,0.5199081163859112,0.6278713629402757,0.009844651716748521,0.001534188689746542,0.00641643955588387,0.0018047646278370106
4,0.24054272969563803,0.047228336334228516,0.5150587034201123,0.6445890760592139,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",3,0.5176110260336907,0.6508422664624809,0.5176110260336907,0.6424196018376723,0.5099540581929556,0.6405053598774885,0.017048007586731178,0.001026280650378443,0.003609529255674074,0.004490202165839527
